0.02736072428524494,zeros,0.2,none,
0.02736072428524494,zeros,0.2,none,
0.02736072428524494,zeros,0.2,none,
0.018250975757837296,zeros,0.2,gru,
0.026380088180303574,zeros,0.2,gru,
0.030627600848674774,zeros,0.2,gru,
0.02736072428524494,zeros,0.2,none,
0.02525804191827774,zeros,0.2,gru,
0.02736072428524494,zeros,0.2,none,
0.023162007331848145,zeros,0.2,gru,
0.005285386461764574,average,0.2,gru,
0.007288414053618908,average,0.2,gru,
0.005975146312266588,average,0.2,gru,
0.00643315352499485,average,0.2,none,
0.00643315352499485,average,0.2,none,
0.00643315352499485,average,0.2,none,
0.00643315352499485,average,0.2,none,
0.00643315352499485,average,0.2,none,
0.006493337452411652,average,0.2,gru,
0.00643315352499485,average,0.2,none,
